id,user_id,joke_id,Rating
36009_71,36009,71,-5.812
19364_124,19364,124,2.094
13020_79,13020,79,9.5
34180_83,34180,83,9.312000000000001
36057_68,36057,68,1.656
39280_72,39280,72,6.1560000000000015
25386_6,25386,6,4.375
30863_68,30863,68,6.468999999999999
4735_87,4735,87,8.437999999999999
1784_40,1784,40,4.1560000000000015
31544_120,31544,120,9.031
12364_120,12364,120,7.4060000000000015
26344_83,26344,83,6.218999999999999
458_17,458,17,5.938
19069_118,19069,118,-3.469
34954_131,34954,131,-4.718999999999999
29342_22,29342,22,-6.75
30859_22,30859,22,2.531
25917_118,25917,118,1.906
36699_7,36699,7,4.6560000000000015
2565_3,2565,3,-5.812
36975_78,36975,78,-3.25
26607_4,26607,4,-5.625
10490_108,10490,108,9.812000000000001
38311_4,38311,4,-7.093999999999999
34969_59,34969,59,-3.156
38104_98,38104,98,2.969
4728_38,4728,38,8.094
40767_120,40767,120,0.062
37125_8,37125,8,-6.218999999999999
7452_7,7452,7,0.7809999999999999
31587_82,31587,82,2.75
11763_103,11763,103,2.688
33938_22,33938,22,-4.5310000000000015
8827_96,8827,96,4.312
1922_40,1922,40,6.218999999999999
35272_59,35272,59,3.844
23071_100,23071,100,9.187999999999999
31590_138,31590,138,6.6560000000000015
23274_116,23274,116,4.188
7367_83,7367,83,-3.938
1345_126,1345,126,-1.781
8260_80,8260,80,-6.375
38982_54,38982,54,4.75
5210_124,5210,124,5.2810000000000015
2418_75,2418,75,3.406
19586_83,19586,83,3.031
25289_87,25289,87,6.938
34387_4,34387,4,-9.75
3757_89,3757,89,4.5310000000000015
11770_79,11770,79,1.031
15002_117,15002,117,-7.5310000000000015
33687_64,33687,64,0.562
7925_2,7925,2,-4.843999999999999
9086_56,9086,56,3.031
18717_66,18717,66,-3.531
40535_57,40535,57,-5.1560000000000015
2967_110,2967,110,9.906
32942_24,32942,24,9.25
31632_81,31632,81,-0.938
8462_3,8462,3,-1.094
27844_4,27844,4,-5.875
33374_132,33374,132,7.875
26436_97,26436,97,0.281
38586_111,38586,111,-0.688
27978_87,27978,87,-4.375
19761_43,19761,43,6.188
30636_58,30636,58,8.5
10025_69,10025,69,8.281
11562_86,11562,86,1.125
1618_79,1618,79,0.875
7209_52,7209,52,9.719
37930_43,37930,43,9.469
1563_52,1563,52,-2.625
3242_125,3242,125,8.125
34040_43,34040,43,4.0
5517_7,5517,7,4.25
18819_133,18819,133,-0.7190000000000001
6608_66,6608,66,8.375
30563_19,30563,19,0.375
23669_87,23669,87,-4.4060000000000015
1059_137,1059,137,2.25
7389_43,7389,43,-9.031
37494_9,37494,9,7.062
39312_128,39312,128,4.875
964_7,964,7,-9.0
24208_40,24208,40,2.094
2474_115,2474,115,9.812000000000001
19789_62,19789,62,5.312
38295_95,38295,95,8.312000000000001
12644_7,12644,7,1.5
29953_22,29953,22,10.0
30963_36,30963,36,1.375
6701_24,6701,24,-3.406
18091_9,18091,9,0.7190000000000001
34771_29,34771,29,-9.375
15119_7,15119,7,3.625
17225_2,17225,2,-4.0
18852_19,18852,19,9.531
35552_102,35552,102,6.093999999999999
15892_8,15892,8,-8.0
40752_98,40752,98,-0.031
2418_5,2418,5,2.25
8871_22,8871,22,1.281
28904_7,28904,7,5.6560000000000015
18225_2,18225,2,0.688
10239_39,10239,39,4.062
27910_59,27910,59,-4.625
32446_60,32446,60,0.5
18650_98,18650,98,8.312000000000001
39577_97,39577,97,7.0310000000000015
37347_95,37347,95,-4.343999999999999
13100_109,13100,109,-3.781
32687_22,32687,22,4.0
36378_39,36378,39,-0.8440000000000001
16497_81,16497,81,3.875
8938_104,8938,104,1.031
40565_3,40565,3,8.062000000000001
39933_124,39933,124,2.0
28269_3,28269,3,6.6560000000000015
26077_132,26077,132,8.219
16514_5,16514,5,4.968999999999999
12401_53,12401,53,1.594
22940_81,22940,81,-2.375
6281_5,6281,5,2.375
39889_94,39889,94,2.844
7269_119,7269,119,2.625
40044_119,40044,119,8.187999999999999
2093_5,2093,5,-9.375
7537_43,7537,43,3.719
23734_116,23734,116,6.7810000000000015
1686_89,1686,89,3.031
13401_4,13401,4,-9.219
16572_84,16572,84,5.562
29123_87,29123,87,7.5939999999999985
31720_79,31720,79,-6.188
27493_5,27493,5,-2.406
26147_119,26147,119,-2.719
29754_111,29754,111,8.781
15653_110,15653,110,-9.281
14456_80,14456,80,1.9380000000000002
33730_102,33730,102,9.656
23281_123,23281,123,-0.156
28976_104,28976,104,5.843999999999999
14589_44,14589,44,8.844
24746_107,24746,107,9.5
17490_37,17490,37,4.438
23583_18,23583,18,9.594
38213_116,38213,116,6.375
29330_52,29330,52,1.8119999999999998
20414_13,20414,13,2.969
9678_29,9678,29,2.031
7349_79,7349,79,3.125
2027_9,2027,9,7.4689999999999985
20000_24,20000,24,-3.031
499_19,499,19,9.406
32161_55,32161,55,0.8440000000000001
21942_119,21942,119,7.312
1599_6,1599,6,-0.375
2772_76,2772,76,8.625
3100_108,3100,108,0.062
20228_104,20228,104,0.6559999999999999
6143_118,6143,118,9.219
8452_66,8452,66,9.187999999999999
36547_2,36547,2,0.9059999999999999
4957_53,4957,53,6.7810000000000015
10948_53,10948,53,-8.937999999999997
38969_93,38969,93,-0.6559999999999999
18356_79,18356,79,9.906
32093_114,32093,114,-5.812
11034_111,11034,111,5.843999999999999
19230_58,19230,58,7.9060000000000015
22424_52,22424,52,-2.0
1465_136,1465,136,-0.531
22451_87,22451,87,0.21899999999999997
28213_3,28213,3,-8.25
18902_59,18902,59,-2.969
18034_37,18034,37,5.438
20557_12,20557,12,5.843999999999999
17313_44,17313,44,3.0
30062_7,30062,7,8.719
22690_66,22690,66,-0.6559999999999999
34569_99,34569,99,3.438
38228_39,38228,39,-6.688
10972_22,10972,22,1.844
31703_37,31703,37,5.438
32690_36,32690,36,8.844
23650_92,23650,92,5.75
15637_49,15637,49,-3.906
27649_120,27649,120,2.25
13722_9,13722,9,-3.281
11139_2,11139,2,2.312
11771_6,11771,6,1.031
40847_58,40847,58,6.312
37243_110,37243,110,-2.688
25037_117,25037,117,8.219
18345_19,18345,19,2.344
28438_124,28438,124,0.875
4107_6,4107,6,-7.062
29076_71,29076,71,3.344
33386_58,33386,58,9.656
10799_4,10799,4,6.812
13720_107,13720,107,8.937999999999997
17606_89,17606,89,0.9690000000000001
23315_43,23315,43,2.625
21139_109,21139,109,9.406
21967_125,21967,125,5.843999999999999
33785_133,33785,133,3.719
38900_113,38900,113,-5.968999999999999
25305_3,25305,3,3.656
1419_135,1419,135,-7.938
25168_105,25168,105,-2.281
32978_91,32978,91,-0.344
31703_109,31703,109,5.093999999999999
16499_3,16499,3,-0.625
23264_124,23264,124,-3.562
36793_88,36793,88,9.406
23340_136,23340,136,-1.3119999999999998
11836_4,11836,4,4.593999999999999
32206_130,32206,130,9.875
22795_6,22795,6,8.0
4006_128,4006,128,4.5
10518_120,10518,120,-4.375
30848_3,30848,3,1.25
25110_30,25110,30,4.188
14081_62,14081,62,0.281
22945_2,22945,2,-3.344
18503_56,18503,56,2.375
26230_133,26230,133,-2.75
13064_59,13064,59,7.2189999999999985
30503_55,30503,55,-6.1560000000000015
750_3,750,3,-9.656
1244_130,1244,130,-0.625
1474_84,1474,84,-7.9060000000000015
17432_104,17432,104,4.562
31471_95,31471,95,5.75
31843_53,31843,53,9.969
22858_125,22858,125,-4.593999999999999
23741_64,23741,64,3.25
21929_37,21929,37,5.562
38572_58,38572,58,0.812
1474_60,1474,60,-8.156
37457_43,37457,43,4.312
23557_107,23557,107,9.969
5015_23,5015,23,4.375
29301_133,29301,133,-0.43799999999999994
27033_76,27033,76,8.687999999999999
19406_3,19406,3,4.812
31215_66,31215,66,4.188
3297_94,3297,94,6.125
24644_40,24644,40,4.375
26537_82,26537,82,-2.844
21659_2,21659,2,-8.375
10143_79,10143,79,-8.906
21257_55,21257,55,6.7810000000000015
20496_36,20496,36,0.9690000000000001
39548_19,39548,19,2.188
18293_25,18293,25,2.594
24438_36,24438,36,-4.2810000000000015
8795_9,8795,9,1.969
26212_122,26212,122,-1.0
20745_37,20745,37,0.9059999999999999
13487_95,13487,95,2.188
25031_16,25031,16,3.469
25759_4,25759,4,-0.375
20171_49,20171,49,-4.875
19443_71,19443,71,6.5
21322_66,21322,66,2.812
7815_43,7815,43,9.562000000000001
12157_44,12157,44,-0.43799999999999994
27697_124,27697,124,9.687999999999999
26963_61,26963,61,-6.25
21556_125,21556,125,2.094
23616_94,23616,94,4.0
24180_77,24180,77,-4.75
24477_98,24477,98,2.188
30495_36,30495,36,8.656
9434_110,9434,110,7.688
1414_119,1414,119,1.781
38273_59,38273,59,7.25
35304_116,35304,116,6.343999999999999
8138_3,8138,3,-9.375
22142_8,22142,8,-2.25
5488_74,5488,74,9.187999999999999
23321_9,23321,9,5.468999999999999
8115_107,8115,107,2.812
29346_62,29346,62,1.875
20590_4,20590,4,-2.812
17879_117,17879,117,0.938
12437_119,12437,119,9.187999999999999
37628_38,37628,38,9.281
26004_109,26004,109,1.531
36610_118,36610,118,1.5
18089_27,18089,27,3.625
15662_138,15662,138,3.906
20377_100,20377,100,8.469
30663_9,30663,9,-3.031
14504_3,14504,3,-2.562
28319_52,28319,52,2.875
33730_40,33730,40,5.75
16638_61,16638,61,5.843999999999999
18648_119,18648,119,9.344
31984_55,31984,55,9.969
29744_79,29744,79,0.0
791_85,791,85,3.219
10238_68,10238,68,2.688
8981_79,8981,79,-3.625
36208_124,36208,124,6.1560000000000015
35041_124,35041,124,-3.125
39831_18,39831,18,1.406
11244_40,11244,40,3.875
24934_8,24934,8,6.375
17653_56,17653,56,-6.2810000000000015
31775_4,31775,4,-9.844
27545_6,27545,6,-3.219
7571_15,7571,15,6.812
29789_34,29789,34,0.25
34466_53,34466,53,3.875
11182_79,11182,79,2.125
20846_100,20846,100,4.625
29627_78,29627,78,8.719
25104_107,25104,107,8.906
31542_105,31542,105,-5.093999999999999
32863_4,32863,4,-6.375
40388_94,40388,94,3.75
19282_104,19282,104,2.25
4729_82,4729,82,-0.094
19741_44,19741,44,0.156
14535_104,14535,104,-6.718999999999999
11276_8,11276,8,1.969
25832_44,25832,44,4.938
1895_57,1895,57,5.688
555_89,555,89,7.3439999999999985
18381_111,18381,111,4.875
32800_5,32800,5,-8.5
3400_103,3400,103,1.969
32768_133,32768,133,9.031
27548_28,27548,28,1.156
34739_95,34739,95,-1.25
32300_135,32300,135,0.312
19821_6,19821,6,0.375
28981_134,28981,134,-0.688
8354_38,8354,38,-1.375
26932_53,26932,53,0.6559999999999999
26541_130,26541,130,4.343999999999999
22487_68,22487,68,4.0310000000000015
5541_96,5541,96,4.1560000000000015
37589_119,37589,119,0.375
2036_52,2036,52,4.968999999999999
39036_2,39036,2,1.594
3579_109,3579,109,2.844
3126_111,3126,111,3.125
3581_116,3581,116,9.875
28661_2,28661,2,8.062000000000001
33724_79,33724,79,6.5
38995_58,38995,58,-4.093999999999999
27355_120,27355,120,1.875
33606_79,33606,79,7.5310000000000015
13137_43,13137,43,7.938
12139_18,12139,18,0.43799999999999994
12512_2,12512,2,-8.594
37737_6,37737,6,2.219
26682_22,26682,22,-2.625
29691_24,29691,24,-5.718999999999999
32314_85,32314,85,6.718999999999999
4097_136,4097,136,-9.344
13894_39,13894,39,1.0
6893_37,6893,37,-1.594
12193_79,12193,79,6.718999999999999
40725_134,40725,134,-4.093999999999999
9734_6,9734,6,7.25
30752_109,30752,109,0.188
23985_8,23985,8,-4.968999999999999
26978_54,26978,54,-0.8440000000000001
35178_30,35178,30,-3.375
9548_97,9548,97,-2.094
16646_62,16646,62,9.969
14254_91,14254,91,3.062
38042_97,38042,97,9.656
37264_124,37264,124,8.5
39848_123,39848,123,2.875
3303_81,3303,81,-6.9060000000000015
5188_138,5188,138,0.531
38507_117,38507,117,-5.562
21823_135,21823,135,-8.469
34804_100,34804,100,-6.312
37474_65,37474,65,0.21899999999999997
32932_22,32932,22,-0.125
237_53,237,53,4.812
22124_127,22124,127,3.688
13814_66,13814,66,4.125
3871_5,3871,5,-3.0
36945_4,36945,4,-6.125
9606_87,9606,87,3.719
29845_93,29845,93,6.7810000000000015
3485_128,3485,128,4.968999999999999
39077_81,39077,81,9.687999999999999
12599_46,12599,46,1.5
16585_19,16585,19,9.219
22851_8,22851,8,3.938
36203_128,36203,128,4.4060000000000015
21560_74,21560,74,-3.062
13991_116,13991,116,6.843999999999999
19003_72,19003,72,-0.531
38925_69,38925,69,5.0310000000000015
28355_101,28355,101,1.6880000000000002
3402_77,3402,77,-8.062000000000001
33816_20,33816,20,9.812000000000001
87_26,87,26,2.219
22904_53,22904,53,1.969
13415_82,13415,82,7.438
8076_66,8076,66,5.093999999999999
29999_50,29999,50,6.5310000000000015
10725_68,10725,68,-6.968999999999999
26306_2,26306,2,5.625
20856_37,20856,37,9.75
36911_11,36911,11,5.9060000000000015
25997_79,25997,79,0.562
39682_84,39682,84,-0.9059999999999999
346_36,346,36,0.156
27236_35,27236,35,4.562
40338_118,40338,118,5.0
19346_73,19346,73,5.688
382_43,382,43,8.937999999999997
258_49,258,49,-4.2810000000000015
19089_104,19089,104,3.031
30856_3,30856,3,-8.906
28213_25,28213,25,3.25
2739_79,2739,79,6.093999999999999
27823_25,27823,25,-1.406
8380_4,8380,4,7.3439999999999985
7533_116,7533,116,5.688
10129_4,10129,4,-4.25
21860_134,21860,134,1.469
40493_43,40493,43,7.2189999999999985
32314_36,32314,36,2.719
35003_31,35003,31,1.656
6485_133,6485,133,7.5310000000000015
26746_120,26746,120,1.5619999999999998
33391_139,33391,139,9.844
24324_68,24324,68,-3.156
29342_4,29342,4,-9.844
13064_5,13064,5,5.218999999999999
1077_97,1077,97,9.719
7899_66,7899,66,2.562
30389_96,30389,96,1.656
28705_74,28705,74,1.3119999999999998
36826_25,36826,25,3.5
22234_78,22234,78,-2.531
34847_103,34847,103,-6.188
11558_108,11558,108,-3.188
1685_7,1685,7,1.25
22674_82,22674,82,3.562
2735_7,2735,7,-3.844
37130_62,37130,62,-9.344
12943_5,12943,5,1.062
4271_139,4271,139,4.875
3883_110,3883,110,9.594
6528_22,6528,22,4.625
21617_131,21617,131,-9.812000000000001
35280_39,35280,39,0.156
1985_8,1985,8,-9.25
6349_12,6349,12,-6.312
20831_100,20831,100,-2.094
15687_86,15687,86,4.438
23217_98,23217,98,7.562
35187_129,35187,129,3.094
32902_40,32902,40,6.5
21285_39,21285,39,0.594
32114_87,32114,87,8.937999999999997
18435_30,18435,30,6.718999999999999
27629_79,27629,79,9.031
29195_4,29195,4,-6.812
12785_107,12785,107,6.2810000000000015
9319_98,9319,98,7.8439999999999985
33330_6,33330,6,-10.0
19402_62,19402,62,8.406
30833_88,30833,88,1.469
34951_72,34951,72,-5.593999999999999
1123_39,1123,39,1.6880000000000002
35516_94,35516,94,8.437999999999999
13483_36,13483,36,2.844
36707_2,36707,2,-9.187999999999999
33974_25,33974,25,8.344
10401_31,10401,31,-7.5939999999999985
31709_73,31709,73,-5.938
30723_137,30723,137,0.281
23921_123,23921,123,0.9059999999999999
28367_98,28367,98,3.344
37304_25,37304,25,7.093999999999999
39944_6,39944,6,-1.844
30303_26,30303,26,3.594
31940_84,31940,84,3.812
1835_95,1835,95,9.969
15390_19,15390,19,6.812
10192_111,10192,111,-2.312
23031_29,23031,29,2.469
22053_108,22053,108,1.344
18533_24,18533,24,5.688
25131_2,25131,2,-0.094
18079_53,18079,53,7.8439999999999985
22063_99,22063,99,2.812
3956_67,3956,67,4.468999999999999
30262_6,30262,6,6.188
18132_2,18132,2,-6.1560000000000015
11351_28,11351,28,0.625
22082_98,22082,98,6.093999999999999
963_107,963,107,3.781
33764_118,33764,118,6.625
6333_113,6333,113,-9.5
26645_9,26645,9,-2.812
5795_7,5795,7,0.938
19793_107,19793,107,4.718999999999999
16866_43,16866,43,1.281
15920_104,15920,104,2.812
17828_9,17828,9,-8.562000000000001
37160_77,37160,77,-0.6559999999999999
33702_5,33702,5,0.312
36774_13,36774,13,-7.125
11537_132,11537,132,4.2810000000000015
28564_121,28564,121,1.969
24924_59,24924,59,5.7810000000000015
5451_15,5451,15,-3.156
33433_111,33433,111,7.375
39629_102,39629,102,3.219
6309_135,6309,135,2.312
14471_46,14471,46,9.156
26755_55,26755,55,1.844
12590_8,12590,8,-8.5
21578_3,21578,3,2.094
17974_62,17974,62,4.7810000000000015
8294_16,8294,16,-1.062
13173_9,13173,9,-0.531
14152_2,14152,2,-6.2810000000000015
4926_56,4926,56,4.812
12071_8,12071,8,3.812
2221_2,2221,2,-1.406
30573_79,30573,79,3.969
25487_111,25487,111,3.125
29611_133,29611,133,0.8440000000000001
3423_57,3423,57,8.562000000000001
38702_52,38702,52,-2.281
30211_24,30211,24,6.312
21603_3,21603,3,-4.6560000000000015
26684_43,26684,43,3.406
27020_78,27020,78,9.906
12886_87,12886,87,-9.656
27241_122,27241,122,-4.1560000000000015
35347_130,35347,130,-5.438
36527_111,36527,111,9.5
35137_74,35137,74,-9.844
17959_130,17959,130,9.562000000000001
25082_119,25082,119,4.968999999999999
18565_40,18565,40,9.781
34108_62,34108,62,5.218999999999999
78_109,78,109,7.2189999999999985
21391_109,21391,109,1.344
30144_122,30144,122,9.469
20127_135,20127,135,6.125
37023_4,37023,4,-8.719
12270_82,12270,82,-1.75
9536_3,9536,3,-3.219
39691_52,39691,52,1.594
24372_25,24372,25,4.562
36518_127,36518,127,-8.437999999999999
16765_34,16765,34,-9.437999999999999
26250_56,26250,56,2.812
17695_112,17695,112,2.469
16549_116,16549,116,7.625
1204_8,1204,8,4.5
20146_72,20146,72,6.312
9419_97,9419,97,-6.688
19624_3,19624,3,-3.219
27737_55,27737,55,3.75
10105_37,10105,37,0.094
25572_26,25572,26,6.0
19751_119,19751,119,1.3119999999999998
39746_105,39746,105,0.0
25143_89,25143,89,6.2810000000000015
33167_116,33167,116,1.469
37275_4,37275,4,6.468999999999999
32971_36,32971,36,-9.406
30399_56,30399,56,-2.156
36050_37,36050,37,-2.5
32995_40,32995,40,4.875
38200_108,38200,108,6.5
14112_8,14112,8,-3.906
20090_104,20090,104,1.156
39405_3,39405,3,8.625
35559_130,35559,130,4.125
29921_54,29921,54,-9.469
25957_8,25957,8,-0.031
12400_107,12400,107,9.906
13180_134,13180,134,-0.156
24576_94,24576,94,5.5
19135_4,19135,4,-0.156
1242_81,1242,81,3.281
5004_3,5004,3,-2.219
25484_3,25484,3,0.375
26347_101,26347,101,0.938
12560_3,12560,3,-6.0310000000000015
19244_133,19244,133,-3.25
30929_66,30929,66,4.468999999999999
25507_115,25507,115,3.688
30964_52,30964,52,7.875
36045_130,36045,130,-6.7810000000000015
17658_79,17658,79,2.25
10200_6,10200,6,-9.312000000000001
40606_9,40606,9,-9.656
39206_6,39206,6,0.9690000000000001
40764_128,40764,128,7.625
11190_76,11190,76,4.6560000000000015
26703_30,26703,30,9.719
7211_104,7211,104,3.938
38757_60,38757,60,-5.25
28506_115,28506,115,7.438
28349_87,28349,87,9.594
38052_102,38052,102,-9.812000000000001
8223_16,8223,16,4.562
3157_75,3157,75,9.969
33604_67,33604,67,4.938
11803_4,11803,4,7.625
34710_65,34710,65,5.625
21050_98,21050,98,1.062
5686_119,5686,119,9.406
38458_8,38458,8,-4.0310000000000015
21162_8,21162,8,-3.531
4619_5,4619,5,-9.812000000000001
21433_56,21433,56,-6.562
28680_138,28680,138,-4.438
36231_6,36231,6,-4.4060000000000015
19449_95,19449,95,2.906
33995_52,33995,52,9.25
10529_18,10529,18,3.344
22441_30,22441,30,4.6560000000000015
30484_8,30484,8,5.718999999999999
28958_4,28958,4,-4.188
31577_2,31577,2,1.75
6970_3,6970,3,-3.688
22687_81,22687,81,-0.156
7008_40,7008,40,4.875
25451_27,25451,27,-0.6559999999999999
25219_3,25219,3,1.3119999999999998
8433_61,8433,61,1.531
18653_24,18653,24,5.562
36075_8,36075,8,-2.75
9672_8,9672,8,2.719
19955_3,19955,3,3.562
33089_119,33089,119,0.281
38523_46,38523,46,-0.031
19252_73,19252,73,-0.188
30969_79,30969,79,3.781
18109_139,18109,139,-0.281
19474_81,19474,81,-7.3439999999999985
22743_100,22743,100,0.469
34866_95,34866,95,4.968999999999999
30698_36,30698,36,-1.656
14651_138,14651,138,-6.5310000000000015
21441_9,21441,9,-0.531
14925_95,14925,95,5.438
29845_138,29845,138,8.219
24414_58,24414,58,4.625
10887_123,10887,123,-1.625
24284_102,24284,102,-6.0
39540_31,39540,31,8.031
2028_136,2028,136,-4.0
8478_133,8478,133,8.594
34657_2,34657,2,-4.0
23073_39,23073,39,-3.375
32188_3,32188,3,1.8119999999999998
27681_81,27681,81,-3.188
17070_107,17070,107,-1.75
6875_72,6875,72,-0.031
22511_8,22511,8,-6.688
2086_93,2086,93,-2.156
18853_22,18853,22,2.25
38507_129,38507,129,9.344
38007_113,38007,113,2.125
22768_92,22768,92,3.438
19422_3,19422,3,1.4380000000000002
7667_117,7667,117,5.062
8483_46,8483,46,-2.062
18818_4,18818,4,4.093999999999999
32751_100,32751,100,4.468999999999999
26982_112,26982,112,0.562
20930_87,20930,87,4.1560000000000015
8763_31,8763,31,-3.094
20693_112,20693,112,-2.281
18506_6,18506,6,-4.375
36308_16,36308,16,5.7810000000000015
31849_128,31849,128,4.343999999999999
21878_11,21878,11,-9.312000000000001
33740_79,33740,79,7.093999999999999
11134_65,11134,65,-9.75
28274_104,28274,104,8.531
2041_67,2041,67,4.625
35974_16,35974,16,1.906
18526_93,18526,93,-4.5
17299_8,17299,8,4.968999999999999
30804_94,30804,94,2.312
27307_109,27307,109,-7.0
35187_127,35187,127,3.094
20009_6,20009,6,-9.812000000000001
18592_53,18592,53,-3.781
35976_15,35976,15,-8.281
8891_18,8891,18,-6.4060000000000015
34847_86,34847,86,-1.0
39828_37,39828,37,3.531
796_7,796,7,-5.468999999999999
17885_130,17885,130,9.75
19233_26,19233,26,3.125
27789_52,27789,52,4.843999999999999
35041_40,35041,40,-3.125
20353_112,20353,112,-2.656
38672_133,38672,133,1.062
18246_43,18246,43,0.9690000000000001
8139_128,8139,128,-0.094
30939_79,30939,79,4.7810000000000015
22904_109,22904,109,2.031
29866_100,29866,100,0.875
9001_125,9001,125,1.844
36861_96,36861,96,-2.781
38824_9,38824,9,8.312000000000001
18465_132,18465,132,-7.1560000000000015
16544_95,16544,95,2.531
29090_116,29090,116,3.438
38248_3,38248,3,6.438
39407_79,39407,79,2.406
7069_7,7069,7,4.5310000000000015
9452_96,9452,96,6.1560000000000015
15787_79,15787,79,6.093999999999999
38617_125,38617,125,-0.25
38332_3,38332,3,0.938
27707_8,27707,8,3.938
27825_89,27825,89,-1.5
30811_124,30811,124,3.281
31815_88,31815,88,8.187999999999999
2698_56,2698,56,-0.688
27090_57,27090,57,6.312
12328_117,12328,117,-0.812
14047_102,14047,102,-6.093999999999999
16470_43,16470,43,8.656
12140_119,12140,119,-0.188
13453_7,13453,7,4.0
16015_9,16015,9,-4.968999999999999
24727_6,24727,6,-5.343999999999999
37064_100,37064,100,4.625
21942_62,21942,62,2.031
35914_86,35914,86,9.812000000000001
26491_62,26491,62,7.6560000000000015
22838_8,22838,8,3.719
33128_37,33128,37,6.188
4857_57,4857,57,-1.844
25222_104,25222,104,2.625
27564_4,27564,4,3.5
27120_54,27120,54,-2.375
25989_82,25989,82,9.875
26176_128,26176,128,-10.0
38526_133,38526,133,9.812000000000001
8322_5,8322,5,-1.5
3245_26,3245,26,-8.437999999999999
34086_74,34086,74,-5.5310000000000015
21667_98,21667,98,9.812000000000001
13729_111,13729,111,-3.062
30834_12,30834,12,0.8440000000000001
12390_3,12390,3,3.5
27189_5,27189,5,0.344
5837_139,5837,139,1.219
19277_52,19277,52,9.625
244_114,244,114,3.062
31238_128,31238,128,4.2810000000000015
45_80,45,80,-8.5
40394_98,40394,98,-1.75
22015_50,22015,50,-2.812
18470_4,18470,4,-0.125
10694_128,10694,128,-7.688
21238_78,21238,78,5.625
6177_30,6177,30,5.5310000000000015
17257_43,17257,43,7.9060000000000015
34224_134,34224,134,5.062
30532_120,30532,120,-0.562
8275_103,8275,103,0.406
6815_133,6815,133,-1.4380000000000002
34993_96,34993,96,6.218999999999999
22313_91,22313,91,-5.093999999999999
37232_16,37232,16,1.406
24522_9,24522,9,5.0
2171_86,2171,86,3.281
32499_44,32499,44,-1.656
9259_55,9259,55,7.5310000000000015
40242_5,40242,5,-0.8440000000000001
20931_135,20931,135,2.5
20642_135,20642,135,2.906
10392_94,10392,94,2.094
27713_8,27713,8,3.531
40665_9,40665,9,2.156
13552_104,13552,104,-1.4380000000000002
18950_19,18950,19,7.0
6473_102,6473,102,6.062
14841_122,14841,122,7.312
2440_133,2440,133,9.281
7552_86,7552,86,7.5939999999999985
814_25,814,25,4.938
28436_135,28436,135,1.5619999999999998
24531_22,24531,22,-4.188
18834_9,18834,9,1.875
33356_26,33356,26,6.1560000000000015
37367_22,37367,22,9.812000000000001
32547_6,32547,6,-3.75
20680_25,20680,25,3.375
5219_25,5219,25,9.781
11598_87,11598,87,-1.656
11329_5,11329,5,0.938
37739_131,37739,131,-9.937999999999999
35766_55,35766,55,2.594
13348_59,13348,59,2.812
5539_58,5539,58,3.125
5194_65,5194,65,-5.062
27577_105,27577,105,9.531
24827_53,24827,53,7.7189999999999985
25210_134,25210,134,-4.312
570_29,570,29,-6.375
28147_118,28147,118,6.4060000000000015
18152_79,18152,79,7.1560000000000015
40101_43,40101,43,7.0
20159_4,20159,4,4.343999999999999
7040_55,7040,55,-4.218999999999999
15567_59,15567,59,4.5310000000000015
39118_133,39118,133,8.594
33764_26,33764,26,-2.719
30699_77,30699,77,2.312
4748_120,4748,120,-1.906
14029_116,14029,116,1.531
40599_116,40599,116,0.7190000000000001
28502_133,28502,133,9.437999999999999
14127_29,14127,29,4.2810000000000015
25537_48,25537,48,-6.5310000000000015
18810_78,18810,78,2.188
39869_105,39869,105,3.0
962_45,962,45,5.812
34697_94,34697,94,4.5
24979_40,24979,40,7.5310000000000015
25715_5,25715,5,-4.5
12088_13,12088,13,-4.375
36131_66,36131,66,-0.7190000000000001
1323_120,1323,120,-0.094
34929_99,34929,99,4.843999999999999
19051_79,19051,79,2.906
26_41,26,41,1.656
22924_52,22924,52,8.406
25808_5,25808,5,-5.468999999999999
31404_131,31404,131,-6.75
39522_89,39522,89,8.469
18127_66,18127,66,2.125
2207_6,2207,6,-1.188
39471_5,39471,5,4.312
20036_44,20036,44,9.781
27187_50,27187,50,7.875
19096_26,19096,26,1.594
40318_109,40318,109,-5.718999999999999
25527_25,25527,25,-7.125
38194_111,38194,111,-3.188
36650_4,36650,4,9.094
33484_138,33484,138,9.969
35163_26,35163,26,7.6560000000000015
21707_118,21707,118,7.812
4218_68,4218,68,9.656
984_59,984,59,-6.468999999999999
14841_121,14841,121,7.312
38030_89,38030,89,5.968999999999999
27198_31,27198,31,9.562000000000001
38169_46,38169,46,-6.438
8716_83,8716,83,-5.093999999999999
4098_25,4098,25,7.688
22847_26,22847,26,-1.188
36872_59,36872,59,0.156
1868_4,1868,4,-9.094
31572_40,31572,40,9.625
8279_79,8279,79,5.312
38067_102,38067,102,-0.688
28888_102,28888,102,2.625
13549_43,13549,43,6.0310000000000015
11059_6,11059,6,5.343999999999999
28756_9,28756,9,1.594
14905_101,14905,101,8.781
28380_36,28380,36,-3.312
31500_49,31500,49,-7.25
8278_4,8278,4,-4.343999999999999
7120_96,7120,96,3.969
36242_18,36242,18,-0.812
130_20,130,20,-1.3119999999999998
890_62,890,62,7.7810000000000015
15880_7,15880,7,-9.719
26313_81,26313,81,-4.688
35781_40,35781,40,-2.062
38648_27,38648,27,-6.375
37841_2,37841,2,9.125
13703_8,13703,8,2.438
5344_124,5344,124,4.1560000000000015
